websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Digital Library,Palm Selleck,AD361,Maui,Color Way,AD361-2,,"palm, frond, leaf, hawaii, plant",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD361-2_Palm_Selleck_MAUI.jpg,,6.50,Square Foot,1,1,"Tropical, Botanical","Pink, Purple, Blue",Matte Vinyl,,,,,,,,17.3,17.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Palm Selleck,AD361,Molokai,Color Way,AD361-3,,"palm, frond, leaf, hawaii, plant",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD361-3_Palm_Selleck_MOLOKAI.jpg,,6.50,Square Foot,1,1,"Tropical, Botanical",Green,Matte Vinyl,,,,,,,,17.3,17.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rocky Road,AD362,Carbon,Color Way,AD362-1,,"topography, line drawing, sketch",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD362-1_Rocky_Road_CARBON.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD362-3_Rocky_Road_CARBON_install.jpg,6.50,Square Foot,1,1,"Abstract, Illustrative","Black, Black and White",Matte Vinyl,,,,,,,,52,71.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rocky Road,AD362,Flint,Color Way,AD362-2,,"topography, line drawing, sketch",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD362-2_Rocky_Road_FLINT.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative",Grey,Matte Vinyl,,,,,,,,52,71.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rocky Road,AD362,Tundra,Color Way,AD362-3,,"topography, line drawing, sketch",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD362-3_Rocky_Road_TUNDRA.jpg,,6.50,Square Foot,1,1,"Abstract, Illustrative","White, Off-White, Black and White",Matte Vinyl,,,,,,,,52,71.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Roseraie,AD363,Winter,Color Way,AD363-1,,"flowers, rose, lily, collage",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD363-1_Roseraie_WINTER.jpg,,6.50,Square Foot,1,1,"Botanical, Photographic",Grey,Matte Vinyl,,,,,,,,52,43.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Roseraie,AD363,Spring,Color Way,AD363-2,,"flowers, rose, lily, collage",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD363-2_Roseraie_SPRING.jpg,,6.50,Square Foot,1,1,"Botanical, Photographic","Orange, Pink",Matte Vinyl,,,,,,,,52,43.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Roseraie,AD363,Autumn,Color Way,AD363-3,,"flowers, rose, lily, collage",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD363-3_Roseraie_AUTUMN.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD363-3_Rosarie_AUTUMN_install.jpg,6.50,Square Foot,1,1,"Botanical, Photographic","Pink, Purple",Matte Vinyl,,,,,,,,52,43.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Persephone,AD364,Alexandrite,Color Way,AD364-1,,"ink, watercolor, artistic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD364-1_Persephone_ALEXANDRITE.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary, Painterly","Pink, Multi",Matte Vinyl,,,,,,,,106,124,Mural,106,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Persephone,AD364,Jade,Color Way,AD364-2,,"ink, watercolor, artistic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD364-2_Persephone_JADE.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary, Painterly",Green,Matte Vinyl,,,,,,,,106,124,Mural,106,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Persephone,AD364,Drone,Color Way,AD364-3,,"ink, watercolor, artistic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD364-3_Persephone_DRONE.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary, Painterly","Black and White, Grey",Matte Vinyl,,,,,,,,106,124,Mural,106,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Aveiro,AD373,Noble,Color Way,AD373-1,,"decorative, flower, elegant, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD373-1_Aveiro_NOBLE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD373-1_Aveiro_NOBLE_install.jpg,6.50,Square Foot,1,1,"Art Nouveau, Botanical","Orange, Purple",Matte Vinyl,,,,,,,,6,10.6,Straight,48.8,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Aveiro,AD373,Grand,Color Way,AD373-2,,"decorative, flower, elegant, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD373-2_Aveiro_GRAND.jpg,,6.50,Square Foot,1,1,"Art Nouveau, Botanical","Blue, Purple",Matte Vinyl,,,,,,,,6,10.6,Straight,48.8,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Aveiro,AD373,Royal,Color Way,AD373-3,,"decorative, flower, elegant, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD373-3_Aveiro_ROYAL.jpg,,6.50,Square Foot,1,1,"Art Nouveau, Botanical",Orange,Matte Vinyl,,,,,,,,6,10.6,Straight,48.8,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Firecracker,AD374,Burst,Color Way,AD374-1,,"colorful, busy, pointillism, energetic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD374-1_Firecracker_BURST.jpg,,6.50,Square Foot,1,1,"Abstract, Painterly, Whimsical",Multi,Matte Vinyl,,,,,,,,13,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Firecracker,AD374,Flare,Color Way,AD374-2,,"colorful, busy, pointillism, energetic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD374-2_Firecracker_FLARE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD374-2_Firecracker_FLARE_install.jpg,6.50,Square Foot,1,1,"Abstract, Painterly, Whimsical","Blue, Multi",Matte Vinyl,,,,,,,,13,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Firecracker,AD374,Surge,Color Way,AD374-3,,"colorful, busy, pointillism, energetic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD374-3_Firecracker_SURGE.jpg,,6.50,Square Foot,1,1,"Abstract, Painterly, Whimsical","Purple, Multi",Matte Vinyl,,,,,,,,13,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Havana,AD375,Dive,Color Way,AD375-1,,"floral, flower, watercolor, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD375-1_Havana_DIVE.jpg,,6.50,Square Foot,1,1,"Botanical, Tropical, Illustrative","Blue, Purple",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Havana,AD375,Noche,Color Way,AD375-2,,"floral, flower, watercolor, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD375-2_Havana_NOCHE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD375-2_Havana_NOCHE_install.jpg,6.50,Square Foot,1,1,"Botanical, Tropical, Illustrative","Pink, Multi",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Havana,AD375,Playa,Color Way,AD375-3,,"floral, flower, watercolor, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD375-3_Havana_PLAYA.jpg,,6.50,Square Foot,1,1,"Botanical, Tropical, Illustrative","Red, Multi",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Urban Garden,AD376,Eventide,Color Way,AD376-1,,"flower, floral, conté crayon",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD376-1_Urban_Garden_EVENTIDE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD376-1_Urban_Garden_EVENTIDE_install.jpg,6.50,Square Foot,1,1,"Botanical, Illustrative","Purple, Multi",Matte Vinyl,,,,,,,,17.2,26,Straight,51.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Urban Garden,AD376,Sundown,Color Way,AD376-2,,"flower, floral, conté crayon, garden",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD376-2_Urban_Garden_SUNDOWN.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Black, Grey",Matte Vinyl,,,,,,,,17.2,26,Straight,51.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Urban Garden,AD376,Sunrise,Color Way,AD376-3,,"flower, floral, conté crayon, garden",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD376-3_Urban_Garden_SUNRISE.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Brown, Multi",Matte Vinyl,,,,,,,,17.2,26,Straight,51.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flora,AD377,Amour,Color Way,AD377-1,,"flower, floral, mirrored, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD377-1_Flora_AMOUR.jpg,,6.50,Square Foot,1,1,Botanical,"Pink, Purple",Matte Vinyl,,,,,,,,52,80.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flora,AD377,Joyous,Color Way,AD377-2,,"flower, floral, mirrored, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD377-2_Flora_JOYOUS.jpg,,6.50,Square Foot,1,1,Botanical,Multi,Matte Vinyl,,,,,,,,52,80.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flora,AD377,Blithe,Color Way,AD377-3,,"flower, floral, mirrored, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD377-3_Flora_BLITHE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD377-3_Flora_BLITHE_install.jpg,6.50,Square Foot,1,1,Botanical,"Green, Blue, Multi",Matte Vinyl,,,,,,,,52,80.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Wall of Sound,AD378,Aria,Color Way,AD378-1,,"speaker, music, realistic, technology, modern, fun, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD378-1_Wall_of_Sound_ARIA.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD378-1_Wall_of_Sound_ARIA_install.jpg,6.50,Square Foot,1,1,Contemporary,Brown,Matte Vinyl,,,,,,,,107,110,Straight,107,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Wall of Sound,AD378,Harmony,Color Way,AD378-2,,"speaker, music, realistic, technology, modern, fun, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD378-2_Wall_of_Sound_HARMONY.jpg,,6.50,Square Foot,1,1,Contemporary,"Blue, Purple",Matte Vinyl,,,,,,,,107,110,Straight,107,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Wall of Sound,AD378,Melody,Color Way,AD378-3,,"speaker, music, realistic, technology, modern, fun, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD378-3_Wall_of_Sound_MELODY.jpg,,6.50,Square Foot,1,1,Contemporary,Black and White,Matte Vinyl,,,,,,,,107,110,Straight,107,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Totem Blossom,AD379,Palette,Color Way,AD379-1,,"flower, branch, blossom, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD379-1_Totem_Blossom_PALETTE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD379-1_Totem_Blossom_PALETTE_install.jpg,6.50,Square Foot,1,1,"Botanical, Illustrative",Multi,Matte Vinyl,,,,,,,,40.5,20.4,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Totem Blossom,AD379,Pigment,Color Way,AD379-2,,"flower, branch, blossom, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD379-2_Totem_Blossom_PIGMENT.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Pink, Multi",Matte Vinyl,,,,,,,,40.5,20.4,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Totem Blossom,AD379,Wash,Color Way,AD379-3,,"flower, branch, blossom, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD379-3_Totem_Blossom_WASH.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Blue, Green",Matte Vinyl,,,,,,,,40.5,20.4,Straight,40.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Umbrage,AD381,Foliole,Color Way,AD381-1,,"bamboo, nature, plants",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD381-1_Umbrage_FOLIOLE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD381-1_Umbrage_FOLIOLE_install.jpg,6.50,Square Foot,1,1,"Botanical, Illustrative",Neutral,Matte Vinyl,,,,,,,,52,15.4,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Umbrage,AD381,Shrub,Color Way,AD381-2,,"bamboo, nature, plants",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD381-2_Umbrage_SHRUB.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative",Neutral,Matte Vinyl,,,,,,,,52,15.4,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Umbrage,AD381,Sprout,Color Way,AD381-3,,"bamboo, nature, plants",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD381-3_Umbrage_SPROUT.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative",Green,Matte Vinyl,,,,,,,,52,15.4,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Folkflore,AD382,Kindred,Color Way,AD382-1,,"blockprint, paisley, stamp, nature, decorative, nature",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD382-1_Folkflore_KINDRED.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Brown, Bronze",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Folkflore,AD382,Menage,Color Way,AD382-2,,"blockprint, paisley, stamp, nature, decorative, nature",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD382-2_Folkflore_MENAGE.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Blue, Multi",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Folkflore,AD382,Tribe,Color Way,AD382-3,,"blockprint, paisley, stamp, nature, decorative, nature",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD382-3_Folkflore_TRIBE.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Neutral, Grey",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Komorebi,AD383,Hoopla,Color Way,AD383-1,,"confetti, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD383-1_Komorebi_HOOPLA.jpg,,6.50,Square Foot,1,1,"Abstract, Contemporary",Pink,Matte Vinyl,,,,,,,,23.2,22.9,Straight,46.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Komorebi,AD383,Jubilee,Color Way,AD383-2,,"confetti, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD383-2_Komorebi_JUBILEE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD382-2_Folklore_MENAGE_install.jpg,6.50,Square Foot,1,1,"Abstract, Contemporary","Purple, Multi",Matte Vinyl,,,,,,,,23.2,22.9,Straight,46.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Komorebi,AD383,Revelry,Color Way,AD383-3,,"confetti, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD383-3_Komorebi_REVELRY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD383-3_Komorebi_REVELRY_install.jpg,6.50,Square Foot,1,1,"Abstract, Contemporary","Black, Multi",Matte Vinyl,,,,,,,,23.2,22.9,Straight,46.4,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floret,AD384,Botanic,Color Way,AD384-1,,"floral, ornament, ornamental, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD384-1_Floret_BOTANIC.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Purple, Pink",Matte Vinyl,,,,,,,,26,19.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floret,AD384,Sylvan,Color Way,AD384-2,,"floral, ornament, ornamental, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD384-2_Floret_SYLVAN.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD384-2_Floret_SYLVAN_install.jpg,6.50,Square Foot,1,1,"Botanical, Traditional","Purple, Off White",Matte Vinyl,,,,,,,,26,19.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floret,AD384,Verdant,Color Way,AD384-3,,"floral, ornament, ornamental, decorative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD384-3_Floret_VERDANT.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Red, Multi",Matte Vinyl,,,,,,,,26,19.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigged,AD385,Circuit,Color Way,AD385-1,,"herringbone, twill, modern, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD385-1_Zigged_CIRCUIT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD385-1_Zigged_CIRCUIT_install.jpg,6.50,Square Foot,1,1,Geometric,"Green, Multi",Matte Vinyl,,,,,,,,6.5,6.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigged,AD385,Pivot,Color Way,AD385-2,,"herringbone, twill, modern, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD385-2_Zigged_PIVOT.jpg,,6.50,Square Foot,1,1,Geometric,Multi,Matte Vinyl,,,,,,,,6.5,6.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigged,AD385,Shift,Color Way,AD385-3,,"herringbone, twill, modern, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD385-3_Zigged_SHIFT.jpg,,6.50,Square Foot,1,1,Geometric,"Grey, Black and White",Matte Vinyl,,,,,,,,6.5,6.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
